Date,"('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')","('Close', 'MSFT')","('High', 'MSFT')","('Low', 'MSFT')","('Open', 'MSFT')","('Volume', 'MSFT')","('Close', 'GOOGL')","('High', 'GOOGL')","('Low', 'GOOGL')","('Open', 'GOOGL')","('Volume', 'GOOGL')"
2020-12-03,120.21749114990234,121.03888573515498,119.50365374662599,120.78464135667338,78967600,207.50282287597656,209.5755259329184,206.9313653110891,207.86118279615116,25120900,90.76298522949219,91.85850886844305,90.52185493709996,90.69821757214093,24728000
2020-12-04,119.54277038574219,120.1392625157906,118.8289329732372,119.88501813402209,78260400,207.61900329589844,208.606931406567,206.4761031719986,207.48340647905724,24666000,90.85862731933594,91.1445856115015,90.35195729963404,90.68226470726584,20544000
2020-12-07,121.00955200195312,121.8113927753868,119.54276955344461,119.60143846404372,86712000,207.5511932373047,208.76188435529923,206.2920862977458,207.62867924232967,24620000,90.52335357666016,91.1341384390011,89.8263790772547,90.44961574992479,22288000
2020-12-08,121.6256103515625,122.21232935917001,120.36417642191368,121.61583717242658,82225500,209.2171173095703,210.1275594467685,206.19523683627006,207.24127579524594,23284100,90.23937225341797,90.47053652120316,89.2404984455747,90.09938442115568,19936000
2020-12-09,119.08317565917969,123.1608290458489,118.32044998517725,121.77227679520645,115089200,205.13951110839844,208.46164052519174,204.5680684333903,208.39384950594325,32440600,88.5719223022461,91.08830541627268,87.78178729388739,90.19105291317872,31728000
2020-12-10,120.5108413696289,121.12689475984914,117.48927316966918,117.83152090843531,81312200,203.8997344970703,206.37922723845773,203.74476250599795,205.11042546680576,26733300,88.0632553100586,88.42892645466068,86.36341623612704,87.81166492688601,28688000
2020-12-11,119.6992416381836,120.04148941756002,117.88043062727799,119.71879545681566,86939800,206.55357360839844,206.61169919318706,202.53408522871356,203.44452726413647,30979400,88.41947174072266,88.5445219658633,87.32045890491517,87.68214672631133,18628000
2020-12-14,119.08317565917969,120.61840764569368,118.84849255805,119.88501642677728,79184500,207.46401977539062,209.410820483633,206.18553768450695,206.39862049614487,28798400,87.29653930664062,89.16675845576526,87.1406028237001,88.21620955020055,33050000
2020-12-15,125.04808807373047,125.06764935053899,121.38113201845924,121.58648066230148,157243700,207.396240234375,208.64566699088186,205.5656758178054,208.4035287623465,27000600,87.73594665527344,87.88141540591312,86.7689549942617,87.6751623675375,21352000
2020-12-16,124.97966766357422,125.52726417482033,123.75734869351206,124.58853156150867,98208600,212.38429260253906,213.18819333552287,207.96769345467973,207.99674886126206,35023300,87.54215240478516,88.1360003477814,87.13712650323956,88.1360003477814,24676000
2020-12-17,125.84992980957031,126.71044694523559,125.20454195782135,126.04549781652628,94359800,212.5198974609375,213.94367155308174,211.06706796111243,212.95574335509585,32515800,86.7111587524414,88.01643216274311,86.24485447323394,87.8779342956904,34880000
2020-12-18,123.8551254272461,126.24109415995949,123.32708279982056,126.10419504845385,192541500,211.71595764160156,212.7813716565111,209.22678457613935,211.71595764160156,63354900,85.99923706054688,87.10224076733915,85.4402664025447,86.99313920631526,85256000
2020-12-21,125.39034271240234,125.46857290305822,120.71619699711728,122.25142905164114,121251600,215.5902099609375,216.95587324572594,210.4471958660385,210.7087093156449,37181900,86.41474151611328,86.53630250285211,84.39406662842674,85.14783444789241,33974000
2020-12-22,128.9595184326172,131.4334903171584,126.77889110285736,128.6954934124312,168904800,216.8977508544922,218.53460771116534,214.87347872784875,215.6870596621535,22612200,85.70032501220703,86.31758655277737,84.98093279518055,86.15417747044755,20370000
2020-12-23,128.0598907470703,129.49732379557145,127.88386909730784,129.23331370225134,88223700,214.06956481933594,216.5296826679276,213.8564820002913,216.093836821316,18699600,86.09938049316406,86.89051128625628,85.7491486524078,85.88516072253306,22974000
2020-12-24,129.04751586914062,130.50452508142843,128.19678685760132,128.411916135144,54930100,215.7451629638672,216.57811906635573,214.24390298184258,214.4569858065916,10550600,86.39481353759766,86.80582207984264,85.90608380986222,86.13774220253009,9312000
2020-12-28,133.66297912597656,134.29857879724767,130.5533930071153,131.0227740686404,124486200,217.88568115234375,218.92202513814513,216.0066860386894,217.3917096824776,17933500,88.37762451171875,89.02726994013285,86.77643428157658,86.93037149035958,27650000
2020-12-29,131.88330078125,135.71649064032698,131.36503881821685,134.99288748033229,121047300,217.10110473632812,220.03581854514877,216.54903732403602,219.19318233636153,17403200,87.57054901123047,89.10050235919063,87.43852790533303,89.03872983045667,19726000
2020-12-30,130.75877380371094,132.97850886568028,130.44585303687674,132.57758472850526,96452100,214.70880126953125,218.53459707426177,214.50541343532734,218.14716704420394,20272300,86.49893188476562,88.0687416405065,86.0879233616201,87.93123961215915,21026000
2020-12-31,129.75160217285156,131.75620821347823,128.80308148417777,131.1108202338039,99116600,215.42552185058594,215.98728427373973,212.77168173684765,214.72816262039112,20942100,87.31548309326172,87.557601623684,86.49096497190563,86.54975758459906,21070000
2021-01-04,126.54419708251953,130.65118438275988,123.95288029193061,130.56318102910515,143301900,210.8442840576172,215.98729761374383,208.05484696455414,215.53207656650244,37130100,85.99476623535156,87.80619285085264,85.04869477317573,87.68214606917775,37324000
2021-01-05,128.10879516601562,128.82264015370907,125.5859271409713,126.03574706580709,97664900,211.04766845703125,211.64818129748218,208.91685505847894,210.42779519965342,23823000,86.6882553100586,87.02602776352693,85.5349349051703,85.94295594060476,20360000
2021-01-06,123.79644012451172,128.14789930215,123.5813108332451,124.89164039803205,155088000,205.57534790039062,209.682017414439,205.27509887350638,205.49786189684886,35930700,85.83283996582031,86.88353542794194,84.49867961477806,84.70592848888685,46588000
2021-01-07,128.02078247070312,128.71506612744008,125.02854837897873,125.51747590823786,109578200,211.4254150390625,212.44239858314637,206.989455573686,207.30906503882133,27694500,88.39655303955078,88.56992052990687,86.02614068270066,86.02614068270066,41936000
2021-01-08,129.12576293945312,129.69292066160676,127.34605957812093,129.4973377139866,105158200,212.7135772705078,213.6433945314609,210.20502887601276,211.80313520512192,22956200,89.56681060791016,89.64303422597571,87.74291709686659,88.53704298309565,35484000
2021-01-11,126.12374114990234,127.28739105577397,125.65437490010746,126.32909727718489,100384500,210.6505889892578,212.02593242158576,209.91447927974048,211.59976675374844,23031300,87.497314453125,88.89674428175523,87.29056728433751,88.53006966005195,34796000
2021-01-12,125.9477310180664,126.81802139910498,124.05068986996612,125.65437152449397,91951100,208.17105102539062,210.27282365547725,206.61169516910573,209.69168605045758,23249300,86.5577163696289,88.0757119949811,85.5090201510068,86.95278383812753,29528000
2021-01-13,127.99144744873047,128.5390438917467,125.64460128697972,125.90861140857999,88636800,209.53671264648438,209.94350305569236,207.20249681320092,207.28967779862938,20087100,87.04695129394531,87.5023013481082,86.05404491707665,86.05404491707665,23432000
2021-01-14,126.05528259277344,128.09899581522603,125.90859540076109,127.903427813425,90221800,206.32115173339844,210.62152915822637,206.04995809209802,209.12026914313444,29480800,86.23339080810547,88.0582801780032,85.991766421508,87.12764809821606,29212000
2021-01-15,124.32447814941406,127.33627319568878,124.18757905280532,125.92815967578035,111598500,205.9627685546875,207.76427754230542,205.36227048512964,206.8054196285204,31746500,86.0689926147461,87.0653806618715,85.27637182228375,86.13873947397137,31444000
2021-01-19,124.99919891357422,125.85971603644006,124.1289086128148,124.95030318234187,90757300,209.6335906982422,210.15660275815756,205.9434065375034,207.02818104929483,30480900,88.9012222290039,89.86622218269375,86.32854784500995,86.83521025974277,41660000
2021-01-20,129.10618591308594,129.55600574850897,125.70325491611274,125.81081955583028,104319500,217.28515625,218.68955501350132,210.45685527973095,210.85396551971832,37777300,93.6639633178711,94.64291272511348,90.64690050867388,90.98865630936496,64152000
2021-01-21,133.8389892578125,136.57698583657466,130.63162652639653,130.83698261117812,120150900,217.8953094482422,219.1834863561495,215.42549702417756,217.633796072321,30709400,93.86721801757812,96.25506146549635,93.63107455098277,94.34050839326144,58634000
2021-01-22,135.9903106689453,136.75303642382855,132.02999468266142,133.26208668957645,114459400,218.8445281982422,222.8349762579029,218.69925117256355,219.9389977215034,30172700,94.28620147705078,94.87556430668273,93.48610051893715,94.23139983329403,32744000
2021-01-25,139.7550506591797,141.87699445932435,133.51633027696087,139.90173787834547,157611700,222.3119659423828,222.55410418915307,217.16895194561408,221.91485567073263,33152100,94.37189483642578,95.74392769092428,92.62224070146269,95.29156514363477,50586000
2021-01-26,139.98973083496094,141.10448498155603,138.23936196107263,140.41998943906498,98390600,225.02391052246094,226.8157246275279,222.84466636679778,224.56868944985123,49169600,95.05292510986328,95.44151582904261,93.46767596818985,93.95889149093976,31462000
2021-01-27,138.91407775878906,141.10447831211278,137.30062299054427,140.25373432297877,140843800,225.57598876953125,232.87888669750384,222.90278779832508,230.5156150025938,69870600,90.61849975585938,93.68388743518035,89.53941134895017,93.40689168755647,82512000
2021-01-28,134.0541229248047,138.84562082531298,133.67276011557627,136.43031805990591,142621100,231.4163360595703,235.00967380199674,227.69709649050264,228.20074813390065,49111200,92.3253173828125,94.05852868409468,91.21932607485262,91.21932607485262,55278000
2021-01-29,129.0377655029297,133.71191168514858,127.3265190787023,132.822059963538,177523800,224.66554260253906,230.53497095339682,224.074724728139,228.56880970131596,42503100,91.03797149658203,92.04332962559052,89.75263771585273,91.36976887020839,44530000
2021-02-01,131.16944885253906,132.3819942368579,128.03052822195346,130.78808605825117,106239800,232.1136932373047,234.8740748742081,225.12074021749726,227.6680390371477,33314200,94.31161499023438,95.43105392863008,91.89636688948575,91.89636688948575,40252000
2021-02-02,132.0006866455078,133.29144782717296,131.6290968727936,132.72428998704126,83305400,231.97813415527344,234.6900856331785,231.18392834456318,233.71185237955038,25916300,95.60941314697266,97.11644703413343,94.97421120303801,95.31099541206561,66332000
2021-02-03,130.97390747070312,132.76338399842402,130.6512135144698,132.75359589858172,89880900,235.35836791992188,237.38264004767726,231.73597455003448,232.0362383802134,27158100,102.5721664428711,104.95054563104247,100.31385067069165,102.90745307233418,97882000
2021-02-04,134.34747314453125,134.35724632121585,131.60947666391564,133.28161497157146,84183100,234.3994903564453,235.59082110671315,232.81106413503315,235.0290586312333,25296100,102.31062316894531,103.0912862757539,101.3874636169975,102.65885574591957,48596000
2021-02-05,133.93124389648438,134.57759600962464,133.0498655190571,134.50905166359942,75693800,234.58351135253906,235.62955026661106,232.85948835868277,234.61256675746236,18054800,104.06426239013672,104.41847761913148,102.12977714218258,102.60604747712506,29866000
2021-02-08,134.0782012939453,134.1271700987044,132.12935643271075,133.21639814836522,71297200,234.8450164794922,236.01695718051613,233.2372151621274,235.50362533974632,22211900,103.84953308105469,105.3680304528695,102.7948618010392,104.62073945674986,28828000
2021-02-09,133.19680786132812,135.0281395487588,133.0401286062898,133.79419141675652,76774200,236.10411071777344,237.06296849276504,233.78927020984014,234.26385160426878,23565000,103.39468383789062,104.54650658602348,103.12615654590056,103.36528753401436,21892000
2021-02-10,132.58961486816406,134.15652670809476,131.62008648609935,133.65706590073773,73046600,235.1840057373047,238.18651064884725,233.3146910866756,237.29544381696695,22186700,103.94717407226562,104.56493733834209,102.24135990760396,103.78077746694787,25102000
2021-02-11,132.33499145507812,133.56892438093112,131.00312094041448,133.08905410484374,64280000,236.80148315429688,237.4407167804553,234.5350583342954,237.08235696802402,15751100,104.06027221679688,104.32182102723527,103.06936513694289,104.17236890803458,20480000
2021-02-12,132.57003784179688,132.72673203035987,130.92479369142617,131.57114601186336,60145100,237.2858123779297,237.58606145289917,235.09687306941024,236.2591337507858,16561100,104.37313842773438,104.59582664089332,103.30400846982873,103.61289391276202,18990000
2021-02-16,130.43515014648438,133.19681454864573,130.04341463126795,132.68758079363735,80576300,236.0363311767578,238.38992233305237,235.2808611213902,237.32450826576778,26728500,105.15381622314453,106.86959656226462,104.20973641979121,104.20973641979121,31004000
2021-02-17,128.1337127685547,129.48517374549368,126.79205451608354,128.53523594912028,97918500,237.06536865234375,237.1721554482932,233.90061922881497,234.2695217626374,21653500,105.54837799072266,105.73868998579213,104.04034832641678,104.32082571287907,20294000
2021-02-18,127.0270767211914,127.3110717678302,124.77464707820242,126.52761602985464,96856700,236.6673583984375,236.80326752776176,233.82296918722798,234.73550826111273,16925600,104.91019439697266,105.71627805815075,104.28844769707172,104.86984384270406,22546000
2021-02-19,127.18379974365234,128.0064367707659,126.13593910075242,127.54615692645514,87668800,233.92974853515625,236.73531282557602,233.16282111963562,236.62852602643963,25262600,104.06326293945312,105.54638902312479,103.79523735548331,105.00884029321222,37938000
2021-02-22,123.39383697509766,127.03689430981674,123.00210901419216,125.36225709015602,103916400,227.65847778320312,230.97855622506557,225.61012360501792,230.48346187589627,36446900,102.34199523925781,103.640791887073,102.0301298785289,102.30911729446433,29466000
2021-02-23,123.2567367553711,124.08915402582353,115.94124359187607,121.20017424260931,158273000,226.4547119140625,227.9691320763109,222.0473457362541,223.60060554075588,30228700,102.6339340209961,103.25070144680451,99.15205711599378,100.33576952931413,34658000
2021-02-24,122.75728607177734,122.96294158036311,119.70182426240041,122.35577030880219,111039900,227.69729614257812,228.32829955683096,222.3094442047146,223.28993030717973,26339700,103.81416320800781,104.03885071091864,101.01033197264503,101.13537459318772,22608000
2021-02-25,118.48746490478516,123.8443257123782,118.04677560357413,122.10114407243823,148199500,222.29977416992188,227.7361542313805,221.22220362496202,225.2994923743021,39542200,100.43341827392578,103.77380989746867,99.9621271839074,102.4251983982703,41548000
2021-02-26,118.75189208984375,122.26763388606416,118.69312803340897,120.05437704063755,164560400,225.59071350097656,228.49334718787128,222.83367662609953,224.7655414580163,37819200,100.73033905029297,102.45458773490998,99.68911542657376,101.13088744744117,40042000
2021-03-01,125.14681243896484,125.28391610304169,120.25023166025078,121.19037427317316,116307900,230.01748657226562,230.532000735531,226.33820814478304,229.0078632539078,25324000,103.10921478271484,103.43652706516023,101.35357820054513,102.03012646245551,26060000
2021-03-02,122.53204345703125,126.05758022008334,122.42431807921778,125.75399459438512,102260900,227.03717041015625,230.36696607530354,226.62944304946166,230.08543051790622,22812500,102.85115051269531,104.35868599299252,102.46206569438854,102.86908324595412,25564000
2021-03-03,119.53534698486328,123.10985302794076,119.31989620016851,122.22846685036691,112966300,220.91152954101562,226.75565138114865,220.62029147746395,225.3771403475195,34029500,100.20724487304688,103.42457808906329,99.33988283526075,102.22692382102302,33892000
2021-03-04,117.6452407836914,121.04346885713547,116.16647884745312,119.23173556059412,178155000,220.10577392578125,225.69749725826205,217.70793711316207,220.1154912426393,44727800,101.32917785644531,103.35483186089955,99.90932187453389,100.37961714580209,49216000
2021-03-05,118.9085693359375,119.41781793599817,115.13820351970436,118.47767529541255,153766600,224.83349609375,226.45470298882373,219.84366879565454,222.8142643526748,41872800,104.47476959228516,104.92961791711122,101.02278293828931,102.68525911486967,53100000
2021-03-08,113.95323181152344,118.49725830929313,113.80633288954938,118.42870647525052,154376600,220.7465057373047,226.55178813636147,220.49410730707916,224.61022072944098,35267400,100.01244354248047,105.30525296763314,99.89735933199495,103.82661965093199,36868000
2021-03-09,118.58540344238281,119.5353414188917,116.33298050634184,116.56801431888738,129525800,226.94979858398438,228.50305833598233,224.90144450736616,226.07609923159976,33080500,101.64950561523438,102.8232520419617,101.4123663123597,102.11731505776058,33920000
2021-03-10,117.49835968017578,119.6430570540703,116.97931582370948,119.17298946729461,111943300,225.6295623779297,230.0757538286319,225.26065980463162,230.0757538286319,29746800,101.4417724609375,102.69771767222737,100.60181501022895,102.69771767222737,27100000
2021-03-11,119.43742370605469,120.66156916975842,118.75190523501699,120.00542899439505,103026500,230.2019500732422,232.18234235989596,227.464332851091,228.09535116184148,29907600,104.64764404296875,105.18220523776341,102.4511083758253,102.53928968782215,27702000
2021-03-12,118.52664184570312,118.66374551985697,116.69532528168106,117.9096753120108,88105100,228.86221313476562,228.93017509089012,226.41583453495875,227.17304448987835,22653700,102.12976837158203,103.50528277424108,101.25394552287578,103.44550192778215,33818000
2021-03-15,121.4253921508789,121.43518740319809,117.92923423176326,118.89876247847756,92403800,227.94972229003906,228.3186248427694,225.03737113812753,228.09534873542503,26034900,102.3509750366211,102.37837205955384,101.02329128349324,101.87968390710904,26168000
2021-03-16,122.97274780273438,124.58862119613374,122.14033043994999,123.10005623228338,115227900,230.76498413085938,233.04631678272267,229.0466929512303,229.37675583163872,28092200,103.81816101074219,105.3022753921105,102.59260033416,102.92638942693472,31900000
2021-03-17,122.17949676513672,123.25674313985047,119.80954577485848,121.48418312807976,111932600,230.1145782470703,231.58047121959632,226.4158944546697,229.25058128457513,29562100,103.73494720458984,104.57091360341622,101.83682935268834,103.04993048050358,26382000
2021-03-18,118.03697204589844,120.63216128674895,117.83131655502805,120.33836345888318,121229700,223.97918701171875,227.34780719302367,223.6005820109977,225.76542522983948,34833000,100.70195007324219,103.06388655356882,100.59433846350339,102.03909806206923,31700000
2021-03-19,117.5081558227539,118.91837362659142,117.2045701733795,117.42002094580913,185549500,223.62001037597656,225.67806688798484,222.6492267664659,224.27043361679083,46430700,100.98193359375,101.48411097131711,99.78477343705302,101.11993734961365,46072000
2021-03-22,120.83782196044922,121.30789701087852,117.77256502944914,117.84111686267951,111912300,229.0952606201172,229.97866256751868,223.41616980390458,223.54237643052667,30127000,101.16776275634766,102.04707490789406,100.33627376484465,101.01531550606788,33536000
2021-03-23,120.0053939819336,121.67022833820654,119.61366605351972,120.77905458586406,95467100,230.63876342773438,234.00738361658685,230.14366913736887,230.55139646113724,31638400,101.69783782958984,102.8327237478334,101.03374890974982,101.62908681148028,28510000
2021-03-24,117.60607147216797,120.35795490170756,117.58648843689953,120.27960781745544,88530500,228.5807342529297,231.04651830876423,228.44482512879682,230.9009066804017,25620100,101.25942993164062,103.0065906053198,101.08356142573824,102.21745147719271,25218000
2021-03-25,118.09573364257812,119.14360911976513,116.53862451483529,117.06745614451854,98844700,225.55186462402344,230.01747523899886,224.80437189564645,228.42539068124793,34061900,101.25594329833984,101.91255961376623,99.44400732233429,101.08605743401239,35616000
2021-03-26,118.7029037475586,118.96732327901181,116.46026897888558,117.86069130267391,94071200,229.57089233398438,229.7941832183381,224.78493648897881,224.78493648897881,25479900,100.87084197998047,101.60118851847731,99.83060653550575,101.22256379776005,27978000
2021-03-29,118.87919616699219,120.0445848677289,118.23285134256643,119.13382047799135,80819200,228.36717224121094,229.88159250494283,225.1053382835637,229.67772140190922,25227500,101.92003631591797,102.0904239083675,99.91032325305255,100.74280811236993,26492000
2021-03-30,117.42001342773438,117.90967152587207,116.40152368701725,117.62566893236145,85671900,225.07618713378906,227.0177543644002,224.34809942230987,226.70709649727087,24792000,101.95391082763672,102.76098268873136,101.43977576639969,102.27823561365267,27312000
2021-03-31,119.62348175048828,120.96514023474477,118.64416549787944,119.13382362418386,118323800,228.8816680908203,232.11437946218072,225.60041457377312,226.10522622554572,43623500,102.75350189208984,103.93621844844994,101.98030387957886,102.34897015310356,42570000
2021-04-01,120.45590209960938,121.61149560560744,119.95644870617548,121.10225442894621,75089100,235.2694549560547,235.7451295278389,231.0950817403828,231.50280915033426,30338000,106.10435485839844,106.40177672237792,104.19378522072527,104.23463749157578,39880000
2021-04-05,123.29590606689453,123.55053036059856,120.52443954027073,121.30789545708805,88651200,241.79306030273438,242.65705704968326,235.6091591597814,235.66740380135394,36910600,110.54725646972656,111.04694804336208,106.87307563358485,106.96972539348022,48510000
2021-04-06,123.59950256347656,124.50047171699698,123.05108785639284,123.88350517152779,80171300,240.61842346191406,242.11342368679396,239.66705968244503,240.37572756214263,22931900,110.06400299072266,110.99762260350207,109.69185505974016,110.14670337558955,35240000
2021-04-07,125.25456237792969,125.27414541738574,122.55164716595645,123.22737783684747,83466700,242.59886169433594,243.5987678068086,239.96804593498996,240.56992714090964,22719800,111.5471420288086,111.81965271390328,110.25532370500905,110.25532370500905,24134000
2021-04-08,127.66368865966797,127.69306695670997,125.86175003957298,126.2828489259634,88844600,245.85096740722656,246.7149642914789,244.6374878050191,245.38499538761425,23625200,112.11507415771484,113.17921735300315,111.74541201319593,112.79112075301705,28664000
2021-04-09,130.2490692138672,130.2882352912627,126.79208383544986,127.11526001089155,106686700,248.37501525878906,248.5109243840993,245.0646392908234,245.48206917106788,24326800,113.12342071533203,113.28782565198276,111.45895281366761,111.86647971286347,26146000
2021-04-12,128.52545166015625,130.10215119503505,127.92806823530955,129.7789750855431,91420000,248.43325805664062,250.14184683405722,247.18093879928563,247.26832058939158,27148700,111.82563018798828,112.43690914905368,110.98866027190287,112.2989129920097,25024000
2021-04-13,131.6494903564453,131.8747438770604,129.2011994703118,129.7006603747193,91266500,250.93789672851562,251.61745724363436,249.32639205418118,249.74385160682473,23837500,112.31434631347656,112.76471715502049,111.74740129934294,112.14297049692215,25682000
2021-04-14,129.2991180419922,132.2076883818472,128.93677582602234,132.14893180014175,87222800,248.1226043701172,251.26793410369604,247.70517448591363,249.95739979868327,23070900,111.69061279296875,112.96200490633524,111.39718186658429,112.96200490633524,21002000
2021-04-15,131.71800231933594,132.20766032052305,130.87578995956704,131.05207461044608,89347100,251.9183807373047,252.33581063561573,250.2001041814394,250.394243154018,25627500,113.84978485107422,114.38534950155716,112.15194486886276,112.6889994794816,29174000
2021-04-16,131.38504028320312,131.88448607178265,130.5232374073704,131.52214392770594,84922400,253.1221466064453,253.374559862864,250.07390102356075,251.8892619038791,24878600,113.72523498535156,114.29766093867127,113.13587213844484,114.04856393280973,26282000
2021-04-19,132.051025390625,132.66799953061252,130.58205072831794,130.74853273019744,94264200,251.18055725097656,253.84052465196237,250.28745286527607,252.5882054226137,23209300,114.07447052001953,114.78838186688787,113.0990103588193,113.0990103588193,30290000
2021-04-20,130.35678100585938,132.72672443533338,129.08366694720192,132.22727854894646,94812300,250.71456909179688,252.59789154878743,249.3360434154365,250.28742195973945,19722900,113.53890991210938,114.53479617885418,112.44836557021146,114.45956839924328,22288000
2021-04-21,130.7386932373047,130.9835222508577,128.58420090667366,129.62227353323007,68847100,252.96678161621094,253.06386590300175,249.73408521042762,251.37471189150818,24030400,113.50603485107422,113.58823351736392,111.83558432610454,113.19217019429358,23204000
2021-04-22,129.2109832763672,131.37526373459914,128.69194687996696,130.2882221426105,84566500,249.65643310546875,254.13173131072767,248.17112055966072,252.60759393837398,25606200,112.21919250488281,114.03062664984077,111.61139522667875,113.35905756075978,24146000
2021-04-23,131.541748046875,132.3251889861631,129.42642164716978,129.42642164716978,78657500,253.5201416015625,253.86963911738295,249.75349633908823,250.34568976485195,21462600,114.58113861083984,114.88952235997519,112.65412597200617,112.94058602127447,29066000
2021-04-26,131.93348693847656,132.2664508784838,130.79747649743766,132.04121232414715,66905100,253.908447265625,254.7724589191346,252.56879073839787,254.01524887071696,19763300,115.07933044433594,115.80669706509309,114.45110698869605,114.80980729457114,32038000
2021-04-27,131.6103057861328,132.60921251142065,131.3360984408663,132.21747705876876,66015800,254.31617736816406,255.50053452886172,252.52022180775052,253.9375575489251,31014200,114.13525390625,115.50378985999158,113.89511946951139,115.46293758663589,44386000
2021-04-28,130.8170623779297,132.22728012474528,130.3274042682398,131.53195903398662,107760100,247.12269592285156,249.04485831125135,245.5597335757297,248.59827647923984,46903100,117.52595520019531,121.12988719999706,117.23600594122715,119.19290877772966,81106000
2021-04-29,130.7191162109375,134.23487256489253,129.71042176654404,133.64727689450586,151101000,245.13258361816406,248.61770831444392,241.72513820743217,247.99640734691204,40589000,119.20586395263672,119.7738047891347,118.26377590768539,119.03000305783482,41234000
2021-04-30,128.74093627929688,130.79749168566087,128.359003493602,129.05430974652202,109839500,244.81222534179688,245.68593955596833,242.3076164415962,242.44352556651396,30945100,117.24996185302734,118.66233759698787,116.90421509270777,117.97333747895604,44856000
2021-05-03,129.7985382080078,131.2969054604684,129.10323220470684,129.30888019992344,75135100,244.50155639648438,246.9188128764297,243.78317120478226,245.9965566124263,19626600,116.73084259033203,118.64739502673145,116.3532137163149,117.81839945604709,28242000
2021-05-04,125.20559692382812,128.7703153991158,124.07938159938972,128.47651749827412,137564700,240.5504913330078,243.870584689066,238.57980156749582,243.6375912637158,32756100,114.92488861083984,115.82960607841663,112.42644594452452,115.25967352737906,44818000
2021-05-05,125.4504165649414,127.75180076750355,125.32310067167653,126.52765546512583,84000900,239.26907348632812,242.21054708147724,238.63806997022752,241.7833998588312,21901300,115.3204574584961,116.3283014483051,114.9971285118413,116.01095514761973,26636000
2021-05-06,127.0565185546875,127.06630633940678,124.50049461218305,125.24477718837467,78128300,242.43382263183594,242.5600292599553,237.54107903154753,239.24965310515935,26491100,116.44538116455078,116.44538116455078,114.23788355330845,114.8999807999298,25190000
2021-05-07,127.73338317871094,128.76339996833426,127.01725716509183,128.36120963640974,78973300,245.08407592773438,246.87031450093318,243.83175657511157,244.78312051755674,27032900,117.17174530029297,118.1342595735859,116.88428941217221,117.76759253736606,28898000
2021-05-10,124.43727111816406,127.07610137244308,124.39803103278507,126.9485841924531,88071200,239.9582977294922,244.37536634068798,239.9000530800275,243.54049180140046,29299900,114.17361450195312,116.1290275242415,113.81441248301603,115.98653868476471,30914000
2021-05-11,123.51515197753906,123.86829776786942,120.43486897470133,121.15098741607423,126142800,239.0360565185547,239.39525654567996,235.48299957986475,237.40514707954725,33641600,113.09302520751953,113.60218105528583,111.29255288711725,111.74840465287846,34186000
2021-05-12,120.43487548828125,122.26931023704257,119.92476933307705,121.05289749441623,112172300,232.01727294921875,237.24009328965238,231.11445134044254,235.09465508483677,36684400,109.6151351928711,111.99302033670635,109.28483535815145,110.90745515149418,46376000
2021-05-13,122.59303283691406,123.75058916840922,121.89653815637695,122.2104513572427,105861300,235.92953491210938,238.42445585096138,234.36657273823633,234.73547524293372,29624300,111.0494384765625,111.5675568900471,109.93746454623565,110.90396211934527,33204000
2021-05-14,125.02586364746094,125.45749712381283,123.45629757565597,123.84869096467756,81918000,240.89993286132812,241.8998387363344,238.3176598670395,238.4050268317337,23901100,113.50752258300781,113.8233789149502,112.09364929698383,112.51910891638579,31996000
2021-05-17,123.86829376220703,124.51574390615052,122.78921767324847,124.40783554882661,74244600,238.01673889160156,239.38554745472229,236.40524921805934,239.34672262469027,24970200,114.0326156616211,114.07545961414085,112.36814787100393,112.7696920974055,21598000
2021-05-18,122.47530364990234,124.57459943092813,122.40663537610358,124.15277789636984,63342900,235.9781036376953,239.210815137132,235.8033548688963,239.0749060116144,20168000,112.71489715576172,114.96723792984369,112.70094778430196,114.70169815084596,22204000
2021-05-19,122.31834411621094,122.54396522452394,120.52314971953562,120.81744658217359,92612000,236.56190490722656,236.668938283536,232.16384126495578,232.85468090979936,25739800,113.1647720336914,113.33864126542593,110.87009651109074,111.0190545207024,23684000
2021-05-20,124.88851165771484,125.29071688995896,122.7205476194022,122.84807975854324,76857100,239.8312530517578,241.26160131879755,237.28193171600464,237.37924017727826,21800700,114.93087005615234,115.18245286035571,113.7636003426539,114.13625000710029,32352000
2021-05-21,123.04427337646484,125.56539068698066,122.82845666373672,125.38881405695588,79295400,238.5565948486328,241.63135815153316,238.13820112464404,240.89186431864783,21863100,114.29217529296875,115.52571018302984,114.05154674384019,115.45197236390597,40632000
2021-05-24,124.68251037597656,125.50653716294948,123.54457788879003,123.61324616401438,63092900,244.0153045654297,244.38505896238001,240.83350740314066,241.1059533228338,21411500,117.62559509277344,117.85027498603495,115.18045663197167,115.3264271053242,31832000
2021-05-25,124.48631286621094,125.8793095877115,123.91734290139242,125.38881230292144,72009500,244.92994689941406,245.9321618410009,244.0542300068083,244.97860113726745,17704300,117.7167739868164,118.76945365385379,117.32469400828721,118.1716223385103,22440000
2021-05-26,124.43727111816406,124.96700104435908,124.01544955569106,124.54517948188607,56575900,244.7061309814453,246.11701465629932,243.98608693523326,244.64773699349243,17771600,118.58562469482422,119.01805522257911,117.89562110612324,117.89860862827157,21572000
